02-11-2023 14:03:50

Mouse ID: ,1
DoB: ,1
isKO (1 = LgDel): ,1
Stim side (1 = right): ,0

Timestamp,Trial,Touched,Success,Init2touch,Touch2reward
12.455399751663208,1,1,1,4.206374883651733,3.2039995193481445
32.67223048210144,2,1,1,3.733823776245117,3.199540853500366
54.7651207447052,3,0,0,3.733823776245117,3.199540853500366
179.64533066749573,4,0,0,3.733823776245117,3.199540853500366
