02-11-2023 11:23:35

Mouse ID: ,1
DoB: ,1
isKO (1 = LgDel): ,1
Stim side (1 = right): ,0

Timestamp,Success,Elapsed_time
42.94143319129944,1,6.519640684127808
79.45848655700684,1,2.789008378982544
130.6227765083313,0,nan
164.70991706848145,1,4.376645565032959
195.08754181861877,1,4.915632486343384
220.31208515167236,1,4.890066623687744
